lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,total_of_special_requests
61,1,3,1,0,0,0,0,0,0,0
2,0,1,2,0,0,0,0,0,0,1
313,0,3,2,0,0,0,0,0,0,3
0,2,3,2,0,0,0,0,3,0,0
2,0,1,2,0,0,0,0,1,0,1
30,2,5,2,0,0,0,0,0,0,2
159,2,1,2,0,0,0,0,0,0,2
270,0,4,2,0,0,0,0,0,187,0
7,0,3,2,0,0,0,0,0,0,2
3,2,5,2,0,0,0,0,0,0,0
14,1,1,1,2,0,0,0,0,0,2
159,4,10,2,0,0,0,0,0,0,2
137,1,1,1,0,0,0,0,2,0,0
25,0,4,2,2,0,0,0,0,0,0
18,1,2,2,0,0,0,0,0,0,1
53,1,2,2,0,0,0,2,0,0,2
4,1,0,1,0,0,0,0,0,0,2
213,0,2,2,0,0,0,0,0,0,1
185,0,3,3,0,0,0,0,0,0,0
6,0,3,2,0,0,0,0,0,0,2
220,0,2,2,0,0,0,0,0,0,1
142,2,2,2,0,0,0,0,0,0,2
98,1,2,1,0,0,0,0,0,0,0
179,2,5,2,0,0,0,0,0,0,0
26,2,1,2,1,0,0,0,1,0,0
57,2,2,2,0,1,0,0,1,0,2
2,0,1,2,0,0,0,0,0,0,0
30,0,4,2,0,0,0,0,0,0,2
448,2,1,2,0,0,0,0,0,0,1
1,0,1,2,0,0,0,0,0,0,0
42,0,1,2,0,0,0,0,0,0,0
5,0,1,2,0,0,0,0,0,0,0
9,0,1,2,0,0,0,0,0,0,0
43,2,2,2,0,0,0,0,0,0,2
7,0,2,2,0,0,0,0,0,0,0
1,0,4,2,0,0,0,0,0,0,1
308,0,3,2,0,0,0,0,0,0,0
19,0,1,1,0,0,0,0,0,0,1
6,2,3,2,0,0,0,0,0,0,0
229,0,2,1,0,0,0,0,0,0,1
98,1,2,2,0,0,0,0,0,0,1
24,2,2,2,0,0,0,0,0,0,2
45,2,5,2,0,0,0,0,0,0,0
49,1,4,2,0,0,0,0,0,0,1
231,1,3,2,0,0,0,0,0,0,2
64,0,4,2,0,0,0,0,0,0,1
331,2,3,2,0,0,0,0,0,0,1
149,2,2,3,0,0,1,0,0,0,1
104,1,5,2,0,0,1,0,0,0,0
76,1,2,2,0,0,0,0,0,0,0
120,2,5,2,0,0,0,0,1,0,0
9,0,1,2,2,0,0,0,0,0,3
222,1,1,2,0,0,1,0,0,0,0
56,1,3,1,0,0,0,0,0,0,0
4,0,3,2,0,0,0,0,0,0,0
80,1,2,2,0,0,0,0,0,0,0
3,1,3,1,0,0,0,0,0,0,0
33,2,2,2,0,0,0,0,1,0,0
13,0,3,1,0,0,0,0,0,0,0
29,2,2,3,0,0,0,0,0,0,1
64,2,5,2,0,0,0,0,0,0,1
91,2,5,2,0,0,0,0,0,0,0
257,3,7,2,0,0,0,0,0,0,1
7,0,1,1,0,0,0,0,0,0,0
248,2,4,2,0,0,0,0,1,0,1
214,2,5,2,0,0,0,0,0,0,0
60,2,5,2,0,0,0,0,0,0,1
75,1,2,2,0,0,0,0,0,0,2
133,1,3,2,0,0,0,0,0,0,1
6,0,3,1,0,0,1,13,0,0,1
66,8,20,2,2,0,0,0,0,0,1
0,0,1,2,0,0,0,0,0,0,2
85,0,4,2,0,0,1,0,0,0,0
66,2,1,3,0,0,0,0,0,0,0
9,1,2,2,0,0,0,0,0,0,1
28,0,1,2,0,0,0,0,0,0,0
152,0,3,2,0,0,0,0,1,0,2
183,1,3,2,0,0,0,0,0,0,1
142,1,4,3,0,0,0,0,2,0,1
105,0,1,2,0,0,0,0,0,0,0
251,0,5,2,0,0,0,0,0,0,3
177,0,2,2,0,0,0,0,0,0,2
45,1,2,2,0,0,0,0,0,0,2
80,8,20,2,0,0,0,0,0,0,1
181,4,10,3,0,0,0,0,0,0,0
139,4,9,3,0,0,0,0,0,0,0
4,0,3,1,0,0,1,16,0,0,1
33,0,3,2,0,1,0,0,0,0,1
108,2,2,2,0,0,0,0,0,0,0
15,2,1,2,0,0,0,0,0,0,1
28,2,3,3,0,0,0,0,1,0,0
55,0,1,2,0,0,0,0,0,0,0
212,2,5,2,0,0,0,0,0,0,0
34,0,2,2,0,0,0,0,0,0,0
6,2,0,2,0,0,0,0,0,0,0
5,2,5,2,0,0,0,0,0,0,0
250,2,3,2,0,0,0,0,0,0,1
11,0,2,2,0,0,0,0,0,0,1
140,2,1,2,1,0,0,0,0,0,0
12,2,3,1,0,0,0,0,0,0,0
335,0,2,2,0,0,1,0,0,0,0
64,1,3,3,0,0,0,0,0,0,2
56,0,3,3,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0,0
152,0,4,2,0,0,0,0,1,0,0
0,0,2,2,0,0,0,0,1,0,0
40,1,4,2,0,0,0,0,0,0,0
167,1,5,1,0,0,0,0,2,0,0
279,1,3,2,0,0,0,0,1,0,2
20,0,3,2,0,0,0,0,0,0,0
199,1,1,2,0,0,0,0,0,0,0
206,1,2,2,1,0,0,0,0,0,0
37,0,2,2,0,0,0,0,0,0,0
219,0,1,2,0,0,0,0,0,0,0
135,0,3,2,0,0,0,0,2,0,3
61,1,4,2,0,0,0,0,0,0,0
353,2,5,2,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,2
12,0,3,2,0,0,0,0,0,0,1
2,0,1,2,0,0,0,0,0,0,0
4,0,1,2,0,0,0,0,0,0,0
26,0,1,2,0,0,1,0,0,0,3
62,1,2,2,0,0,0,0,0,0,1
338,2,5,2,0,0,0,0,0,0,2
42,0,3,2,1,0,0,0,0,0,1
72,2,5,2,0,0,0,0,0,0,1
91,1,2,2,0,0,0,0,0,0,0
5,1,0,1,0,0,0,0,0,0,1
9,2,4,2,2,0,0,1,0,0,2
9,1,2,2,0,0,0,0,0,0,0
184,0,1,2,0,0,0,0,0,0,1
166,2,5,2,0,0,0,0,0,0,0
1,1,1,2,0,0,0,0,0,0,0
87,0,4,3,0,0,0,0,0,0,1
54,0,1,2,0,0,0,0,0,0,1
9,0,1,2,0,0,0,0,0,0,0
84,2,4,2,0,0,0,0,0,0,0
112,2,5,2,2,0,0,0,0,0,1
188,2,8,2,0,0,0,0,0,0,1
176,1,3,2,0,0,0,0,1,0,0
66,1,3,2,0,0,0,0,0,0,0
28,0,1,1,0,0,0,0,0,0,0
62,2,3,2,0,0,0,0,0,0,1
47,1,1,2,0,0,0,0,0,0,0
152,1,2,1,0,0,0,0,0,0,0
175,0,4,1,0,0,0,0,1,0,0
34,2,4,2,0,0,0,0,0,0,2
11,0,3,2,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,0,0,0
323,0,4,2,0,0,0,0,0,0,0
315,3,5,3,1,0,0,0,0,0,0
6,0,1,1,0,0,0,1,0,0,0
33,2,1,2,0,0,0,0,0,0,1
0,0,1,3,0,0,0,0,1,0,0
0,1,1,2,0,0,0,0,0,0,1
16,0,1,1,0,0,0,0,0,0,0
122,1,2,2,0,0,0,0,0,0,2
129,2,3,2,0,0,0,0,1,0,1
68,0,2,1,0,0,0,0,0,0,0
160,1,2,2,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0
9,8,21,3,0,0,0,0,0,0,1
171,0,4,2,0,0,0,0,0,0,0
44,2,1,2,0,0,0,0,0,0,0
232,1,2,3,0,0,0,0,0,0,2
151,1,0,2,0,0,0,0,3,0,0
18,2,1,2,0,0,0,0,0,0,1
101,1,5,2,0,0,0,0,0,0,1
479,0,3,2,0,0,0,0,0,0,1
58,1,0,1,0,0,0,0,0,0,1
99,2,7,2,0,0,0,0,0,0,1
0,0,1,2,0,0,0,0,0,0,0
61,1,3,2,0,0,0,0,1,0,1
96,1,2,2,2,0,0,0,0,0,1
225,2,5,2,0,0,0,0,0,0,1
6,1,2,2,0,0,0,0,0,0,2
74,1,2,2,1,0,0,0,0,0,2
1,1,4,2,0,0,0,0,0,0,0
36,2,1,2,0,0,0,0,0,0,0
39,2,1,2,0,0,0,0,0,0,0
28,0,3,2,0,0,0,0,0,0,0
6,0,1,1,0,0,0,0,0,0,0
45,0,1,2,0,0,0,0,0,0,1
23,0,2,2,0,0,0,0,1,0,1
120,1,0,2,0,0,0,0,0,0,0
57,0,1,2,0,0,0,0,0,0,0
2,0,4,2,0,0,0,0,0,0,0
38,0,1,2,0,0,0,0,0,0,0
50,2,1,3,0,0,0,0,0,0,1
32,0,2,2,0,0,0,0,0,0,0
7,0,1,3,0,0,0,0,0,0,0
46,2,2,3,0,0,0,0,0,0,1
9,1,1,2,0,0,0,0,0,0,1
52,1,5,2,0,0,0,0,0,0,1
0,1,4,2,0,0,0,0,0,0,1
144,1,1,2,0,0,0,0,0,17,0
46,1,4,2,0,0,0,0,0,0,0
1,0,3,2,0,0,0,0,0,0,0
29,0,2,1,0,0,0,0,1,0,0
11,0,3,2,2,0,0,0,0,0,2
104,2,0,2,0,0,0,0,0,0,0
175,3,7,2,0,0,0,0,0,0,0
121,1,3,3,1,0,0,0,0,0,2
162,2,5,2,2,0,0,0,0,0,2
73,0,3,2,0,0,0,0,0,0,1
11,2,1,2,0,0,0,0,0,0,0
214,2,8,2,0,0,0,0,0,0,0
160,3,5,2,0,0,0,0,0,0,0
10,0,1,2,0,0,0,0,0,0,2
177,2,5,2,1,0,0,0,1,0,2
27,0,1,2,0,0,0,0,1,0,2
0,0,1,2,0,0,0,0,0,0,0
3,1,1,2,0,0,0,0,0,0,1
15,0,2,1,0,0,0,0,0,0,0
0,6,15,1,0,0,0,0,2,0,0
13,1,0,2,0,0,0,0,0,0,1
2,0,2,2,0,0,0,0,1,0,1
173,2,2,2,1,0,0,0,0,0,1
11,0,3,2,0,0,0,0,0,0,1
55,0,4,2,0,0,0,0,1,0,1
68,1,2,2,1,0,0,0,0,0,0
45,2,2,2,0,0,0,0,0,0,2
59,1,4,3,0,0,0,0,0,0,2
102,0,1,1,0,0,0,0,0,0,1
31,0,3,1,0,0,0,0,0,0,0
249,2,2,2,0,0,0,0,0,0,0
13,0,4,2,2,0,0,0,0,0,0
179,2,5,2,0,0,0,0,1,0,1
227,0,3,2,0,0,0,0,0,0,3
39,1,4,2,0,0,0,0,0,0,0
272,2,5,1,0,0,0,0,0,0,3
35,2,5,2,0,0,0,0,0,0,1
34,1,4,2,0,0,0,0,0,0,0
12,1,5,2,0,0,0,0,0,0,1
122,0,1,3,0,0,0,0,3,0,2
71,1,0,2,0,0,0,0,0,0,1
338,2,8,2,0,0,0,0,0,0,1
160,3,5,2,0,0,0,0,0,0,0
172,2,5,2,0,0,0,0,0,0,3
29,0,3,2,0,0,0,0,0,0,0
176,2,3,2,0,0,0,0,0,0,0
0,0,1,2,0,0,0,2,0,0,0
6,2,0,2,0,0,1,0,0,0,0
30,0,3,2,0,0,0,0,0,0,0
48,0,3,2,0,0,0,0,0,0,0
157,0,2,2,0,0,0,0,0,0,2
187,1,4,2,0,0,0,0,0,0,0
268,2,3,2,0,0,0,0,1,0,0
192,2,2,2,0,0,0,0,0,0,0
102,2,5,2,0,0,0,0,0,0,0
235,4,10,2,0,0,0,0,0,0,1
25,0,2,3,0,0,0,0,0,0,1
5,0,2,3,0,0,0,0,0,0,2
219,0,3,2,0,0,0,0,0,0,1
269,0,1,2,1,0,0,0,0,0,1
47,0,2,2,0,0,0,0,0,0,0
10,1,1,2,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,0,1
14,0,4,2,0,0,0,0,0,0,1
83,1,2,2,0,0,0,0,1,0,2
4,1,3,2,0,0,0,0,0,0,1
112,1,2,2,0,0,0,0,0,0,1
0,1,2,2,0,0,0,0,0,0,0
33,1,2,2,1,0,0,0,0,0,1
0,0,1,2,0,0,0,0,0,0,0
223,2,0,2,0,0,0,0,0,0,1
587,0,1,1,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,1
46,2,3,3,0,0,0,0,0,0,0
29,1,0,2,0,0,0,0,0,0,1
41,1,3,1,0,0,0,0,2,0,1
187,1,3,2,0,0,0,0,0,0,0
109,2,5,1,1,0,0,0,0,0,1
24,2,5,1,0,0,0,0,1,0,0
230,2,1,2,0,0,0,0,0,0,4
136,0,4,2,0,0,0,0,0,0,1
30,1,5,2,0,0,0,0,4,0,0
0,0,2,2,0,0,0,0,0,0,0
0,1,2,2,0,0,0,0,2,0,0
59,1,3,2,0,0,0,0,0,0,1
18,1,0,1,0,0,1,8,0,0,1
17,1,2,2,0,0,0,0,0,0,2
124,0,3,2,0,0,0,0,0,0,1
67,1,0,2,0,0,0,0,0,0,2
36,0,3,1,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0
52,1,3,2,0,0,0,0,0,0,3
44,0,1,2,0,0,0,0,0,0,1
236,4,6,2,0,0,0,0,0,0,2
29,2,2,2,0,0,0,0,0,0,2
7,1,4,2,0,0,0,0,0,0,1
45,2,1,2,0,0,0,0,4,0,0
54,2,4,2,0,0,0,0,0,0,1
67,0,3,2,1,0,0,0,0,0,0
88,1,4,2,2,0,0,0,2,0,0
164,2,6,2,2,0,0,0,0,0,0
35,0,1,2,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0,1
4,1,1,2,0,0,0,0,0,0,1
226,2,5,2,0,0,0,0,1,0,1
320,2,5,2,0,0,0,0,0,0,1
95,2,7,2,2,0,0,0,0,0,1
249,0,4,3,0,0,0,0,0,0,2
5,2,0,1,0,0,1,0,0,0,0
86,2,5,2,0,0,0,0,0,0,2
12,1,0,2,0,0,0,0,0,0,1
317,0,3,2,0,0,0,0,1,0,3
115,1,3,2,0,0,0,0,0,0,2
179,0,4,2,0,0,0,0,1,0,1
60,0,2,2,0,0,0,0,0,0,1
63,2,0,2,0,0,0,0,0,0,0
48,1,5,2,1,0,0,0,0,0,1
44,1,2,2,0,0,0,0,0,0,1
230,0,3,2,2,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,1
12,2,5,2,0,0,0,0,0,0,1
9,2,1,2,0,0,0,0,0,0,0
203,0,2,2,0,0,0,0,0,0,0
28,0,1,2,0,0,0,0,0,0,1
13,0,3,2,0,0,0,0,0,0,1
39,0,3,2,0,0,0,0,0,0,1
16,1,3,1,0,0,0,0,0,0,0
18,0,2,3,0,0,0,0,0,0,1
64,1,2,1,0,0,0,0,0,0,3
20,0,4,2,0,0,0,0,0,0,1
10,1,3,2,0,0,0,0,1,0,2
1,1,2,3,1,0,0,0,0,0,0
78,2,3,2,0,0,0,0,0,0,2
191,2,5,2,0,1,0,0,0,0,1
198,1,4,2,0,0,0,0,0,0,0
95,2,2,1,0,0,0,0,11,0,0
96,1,2,2,0,0,0,0,0,0,1
5,0,1,2,0,0,0,0,0,0,2
75,2,1,1,0,0,0,0,0,0,2
134,1,3,2,0,0,0,0,0,0,2
104,1,4,2,0,0,0,0,0,0,1
66,1,0,1,0,0,0,0,0,0,0
78,1,3,2,0,0,0,0,3,0,0
0,0,1,2,0,0,0,0,0,0,0
78,1,2,3,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0
74,0,1,3,0,0,0,0,0,0,2
135,2,1,2,0,0,0,0,0,0,0
9,1,0,1,0,0,0,0,0,0,0
81,2,0,2,0,0,0,0,0,0,1
18,0,2,2,0,0,0,0,0,0,0
187,1,2,2,0,0,0,0,1,0,3
44,2,1,1,0,0,0,0,1,0,0
18,1,5,2,2,0,0,0,0,0,0
23,0,2,2,0,0,0,0,0,0,2
2,0,2,2,1,0,0,0,1,0,2
26,0,3,2,0,0,0,0,0,0,2
4,0,1,2,0,0,0,1,0,0,0
2,0,2,1,0,0,0,0,0,0,1
8,0,1,1,0,0,0,0,0,0,0
6,1,0,1,0,0,0,0,0,0,0
24,0,2,2,0,0,0,0,0,0,1
233,2,5,2,0,0,0,0,0,0,0
54,2,1,2,0,0,0,0,0,0,2
2,1,0,1,0,0,0,0,0,0,0
27,1,1,1,0,0,0,0,0,0,0
2,0,1,2,0,0,0,0,0,0,1
158,0,3,2,1,0,0,0,0,0,0
1,0,2,1,0,0,0,0,0,0,1
4,2,1,1,0,0,0,2,1,0,0
10,0,1,1,0,0,0,0,1,0,0
0,0,1,3,0,0,0,0,0,0,1
85,1,5,2,0,0,0,0,0,0,0
82,0,2,2,2,0,0,0,0,0,2
88,2,2,2,0,0,0,0,0,0,3
47,2,6,2,0,0,0,0,0,0,1
1,0,1,2,0,1,0,0,1,0,3
191,2,2,2,0,0,0,0,0,0,0
230,2,5,3,1,0,0,0,0,0,0
51,0,4,2,0,0,0,0,0,0,1
50,0,3,1,0,0,0,0,1,0,0
372,0,3,2,0,0,0,0,0,0,0
4,1,3,1,0,0,0,0,1,0,1
27,2,2,2,0,0,0,0,0,0,0
11,0,1,2,0,0,0,0,0,0,2
21,0,2,3,0,0,0,0,0,0,0
76,0,4,2,0,0,0,0,0,0,0
40,0,1,2,0,0,0,0,0,0,1
6,1,2,1,0,0,0,1,0,0,1
120,1,2,2,0,0,0,0,0,0,1
137,0,2,1,0,0,1,0,0,45,0
167,2,5,2,0,0,0,0,0,0,0
7,0,1,1,0,0,0,1,0,0,1
1,0,3,2,0,0,0,0,1,0,0
141,0,2,2,0,0,0,0,0,0,1
15,0,2,3,0,0,0,0,0,0,2
112,0,3,1,0,0,0,0,0,0,0
130,1,3,1,0,0,0,0,3,0,1
118,1,2,3,0,0,0,0,2,0,2
220,0,3,3,0,0,0,0,1,0,1
63,1,2,2,0,0,0,0,0,0,0
308,2,5,2,1,0,0,0,2,0,0
105,0,2,2,0,0,0,0,0,0,0
176,0,1,1,0,0,0,0,0,0,0
2,0,2,2,0,0,0,0,0,0,1
292,0,2,2,0,0,0,0,0,0,0
52,0,1,1,0,0,0,2,1,0,0
0,1,0,1,0,0,0,0,1,0,0
143,2,2,2,0,0,0,0,0,0,0
33,2,4,3,1,0,0,0,0,0,0
145,0,3,2,0,0,0,0,0,0,1
75,0,1,1,0,0,0,4,0,0,0
136,2,5,2,2,0,0,0,0,0,0
50,1,2,2,2,0,0,0,1,0,2
0,0,1,2,0,0,0,0,0,0,1
136,2,5,2,0,0,0,0,1,0,1
24,0,3,2,0,0,0,0,0,0,0
67,0,3,2,0,0,0,0,0,0,0
2,2,5,1,0,0,0,0,0,0,0
60,2,5,1,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,2
11,1,2,2,0,0,0,0,0,0,1
171,1,3,3,0,0,0,0,0,0,1
19,2,3,2,0,0,0,0,0,0,0
7,0,2,2,0,0,0,0,0,0,0
31,0,2,2,0,0,0,0,0,0,0
12,1,3,1,0,0,0,0,1,0,1
25,2,5,2,0,0,0,0,0,0,1
129,0,1,3,1,0,0,0,0,0,0
113,2,5,2,0,0,0,0,2,0,1
4,1,3,2,0,0,0,0,0,0,3
0,2,4,2,1,0,0,0,2,0,3
8,0,1,2,0,0,0,0,0,0,1
330,2,1,2,1,0,0,0,0,0,3
207,1,4,2,0,0,0,0,0,0,2
17,1,0,1,0,0,0,1,0,0,0
42,2,1,1,0,0,0,0,0,0,0
36,2,1,2,0,0,0,0,0,0,0
4,2,4,2,0,0,0,0,0,0,0
8,0,1,1,0,0,0,2,0,0,0
53,3,5,2,0,0,0,0,1,0,0
336,0,3,2,0,0,0,0,1,0,0
12,2,1,2,0,0,0,0,0,0,0
165,0,5,2,0,0,0,0,0,0,0
193,2,1,2,0,0,0,0,0,0,2
0,1,3,1,0,0,0,0,2,0,2
0,1,3,1,0,0,0,1,0,0,0
31,0,3,1,0,0,0,0,1,0,0
224,1,2,2,0,0,0,0,1,0,1
16,1,0,1,0,0,0,0,0,0,1
42,4,5,3,0,0,0,0,0,0,2
77,0,3,2,0,0,0,0,0,0,1
31,0,1,3,1,0,0,0,0,0,1
31,1,3,2,0,0,0,0,0,0,0
69,2,4,2,2,0,0,0,0,0,1
12,0,4,2,0,0,0,0,1,0,0
47,0,2,3,0,0,0,0,0,0,3
11,1,2,2,0,0,0,0,2,0,1
303,2,1,2,0,0,0,0,0,0,2
0,1,0,1,0,0,0,0,0,0,1
14,2,5,2,0,0,0,0,0,0,0
172,0,3,3,0,0,0,0,0,0,1
0,0,1,2,2,0,0,0,0,0,0
0,0,3,2,0,0,0,0,1,0,0
0,0,1,1,0,0,0,0,0,0,0
9,1,2,2,0,0,0,0,0,0,0
152,2,5,2,0,0,0,0,1,0,0
216,2,2,2,0,0,0,0,0,0,3
26,1,1,2,0,0,0,0,0,0,1
50,2,5,2,0,0,0,0,0,0,1
23,1,5,2,0,0,0,0,0,0,0
249,0,2,3,0,0,0,0,0,0,1
24,0,2,2,0,0,0,0,0,0,1
18,0,2,2,0,0,1,0,0,0,2
173,1,2,2,0,0,0,0,0,0,2
0,0,1,2,0,0,0,0,0,0,0
99,2,1,2,2,0,0,0,0,0,2
16,0,2,1,0,0,0,0,0,0,0
66,0,3,1,0,0,0,0,0,0,0
13,0,3,2,0,0,0,0,0,0,1
3,1,0,1,0,0,0,1,0,0,0
24,0,1,2,1,0,0,0,0,0,0
126,2,2,2,0,0,0,0,0,0,0
81,0,3,2,0,0,0,0,4,0,1
5,0,1,2,0,0,0,0,0,0,2
0,0,2,1,0,0,1,2,0,0,0
70,2,8,3,0,0,0,0,1,0,0
109,1,3,2,0,0,0,0,0,0,1
12,1,0,1,0,0,0,0,0,0,2
1,0,1,2,0,0,0,8,0,0,0
230,2,5,2,0,0,0,0,0,0,1
256,4,6,2,0,0,1,0,0,0,1
102,1,1,2,0,0,0,0,0,0,0
10,2,1,2,0,0,0,0,0,0,2
3,1,1,1,0,0,0,3,0,0,0
100,0,1,2,0,0,1,0,0,0,2
0,2,4,1,0,0,0,0,1,0,1
0,1,1,2,0,0,0,0,0,0,2
5,0,1,2,0,0,0,0,1,0,0
30,0,1,2,0,0,0,0,0,0,3
62,1,3,2,2,0,0,0,0,0,0
323,0,4,2,0,0,0,0,0,0,0
1,0,1,1,0,0,0,2,0,0,1
284,1,1,2,0,0,0,0,0,0,2
129,0,0,2,0,0,0,0,0,0,2
145,0,2,2,0,0,0,0,1,0,2
199,2,5,2,1,0,0,0,0,0,1
2,2,0,2,0,0,0,0,0,0,1
48,1,0,2,0,0,0,0,0,0,1
214,1,0,2,0,0,0,0,0,0,3
1,2,1,2,0,0,0,0,0,0,0
113,2,4,2,0,0,0,0,0,0,0
57,0,3,1,0,0,0,0,0,0,1
23,1,0,2,0,0,0,1,0,0,1
26,2,1,2,0,0,0,0,0,0,0
78,0,4,2,0,0,0,0,1,0,1
135,0,4,2,0,0,0,0,0,0,0
85,2,5,2,0,0,0,0,0,0,1
137,2,2,2,0,0,0,0,0,0,1
5,2,5,2,0,0,0,0,0,0,0
15,1,3,2,0,0,0,0,0,0,1
65,2,4,3,0,0,0,0,0,0,0
4,0,1,2,0,0,0,0,0,0,1
130,0,3,2,0,0,0,0,0,0,0
7,1,1,2,0,0,0,0,0,0,2
14,0,2,2,0,0,0,0,0,0,1
164,0,3,2,0,0,0,0,0,0,0
196,1,4,2,0,0,0,0,0,0,1
91,2,2,2,0,0,0,0,0,0,1
0,0,1,2,0,0,0,0,0,0,0
40,1,1,2,1,0,0,0,0,0,3
88,2,5,2,0,0,0,0,2,0,0
160,1,3,2,0,0,0,0,0,0,0
44,2,0,2,0,0,0,0,0,0,0
106,2,4,3,0,0,0,0,0,0,2
21,1,4,2,0,0,0,0,0,0,0
125,1,0,2,2,0,0,0,0,0,0
295,2,8,2,0,0,0,0,0,0,2
76,0,2,2,0,0,0,0,0,0,1
1,0,1,2,0,0,0,0,0,0,0
239,1,4,2,1,0,0,0,0,0,0
137,0,4,2,0,0,0,0,1,0,0
37,2,0,2,0,0,0,0,0,0,0
3,1,1,2,0,0,0,0,0,0,1
105,2,4,1,0,0,0,0,0,65,0
172,2,1,3,0,0,0,0,0,0,1
0,0,1,2,0,0,0,0,0,0,2
128,0,3,2,0,0,0,0,0,0,0
19,1,3,2,0,0,0,0,0,0,0
154,2,2,3,0,0,0,0,0,0,0
55,0,2,2,2,0,0,0,0,0,0
0,1,0,2,2,0,0,0,0,0,0
12,1,1,2,0,0,0,0,0,0,1
28,0,4,2,0,0,0,0,0,0,1
15,0,1,2,0,0,0,0,0,0,2
70,2,2,2,0,0,0,0,0,0,0
32,0,1,2,0,0,0,5,1,0,1
257,4,10,2,0,0,0,0,0,0,3
190,2,5,2,0,0,0,0,1,0,0
19,0,3,2,0,0,0,0,0,0,1
69,0,1,1,0,0,0,0,0,0,0
58,3,5,2,0,0,0,0,1,25,2
3,2,2,2,0,0,0,0,0,0,2
130,0,2,2,0,0,0,0,0,0,0
22,0,2,1,0,0,0,0,2,0,0
204,4,6,2,1,0,0,0,1,0,2
81,1,0,1,0,0,0,0,1,25,0
0,0,1,2,0,0,0,0,2,0,1
0,0,1,2,0,0,0,0,0,0,0
13,1,3,2,1,0,0,0,0,0,0
16,1,2,2,0,0,0,0,0,0,0
33,0,2,2,0,0,0,0,0,0,1
110,1,3,1,0,0,0,0,0,0,1
8,0,3,2,0,0,0,0,0,0,1
62,2,5,2,0,0,0,0,0,0,1
143,2,5,2,0,0,0,0,0,0,1
142,0,3,2,0,0,0,0,0,0,0
32,2,4,2,0,0,0,0,1,0,0
277,0,3,2,0,0,0,0,0,0,1
7,0,1,2,0,0,0,0,0,0,1
195,2,1,3,0,0,0,0,0,0,1
9,1,1,2,0,0,0,0,0,0,1
4,1,2,1,0,0,0,0,0,0,2
27,0,1,3,0,0,0,0,2,0,0
4,2,5,2,0,0,0,0,0,0,0
29,1,1,2,0,0,0,0,0,0,0
205,3,7,3,0,0,0,0,0,0,0
120,1,3,2,0,0,0,0,0,0,0
86,1,2,2,0,0,0,0,3,0,1
189,0,2,2,0,0,0,0,0,0,0
23,0,1,2,0,0,0,0,0,0,0
40,2,5,2,0,0,0,0,0,0,0
117,1,1,2,0,0,0,0,0,0,1
15,0,1,2,0,0,0,0,0,0,1
17,0,5,2,0,0,0,0,0,0,1
146,1,4,2,0,0,0,0,0,0,2
6,0,2,2,0,0,0,2,0,0,0
18,1,5,2,0,0,0,0,0,0,1
64,0,2,2,0,0,0,0,0,0,0
56,1,0,1,0,0,0,0,0,0,1
25,2,4,2,0,0,0,0,0,0,2
23,1,3,2,0,0,0,0,0,0,1
190,2,3,2,3,0,0,0,0,0,2
2,0,1,2,1,0,0,0,1,0,1
38,2,5,2,0,0,0,0,0,0,0
4,0,2,2,0,0,0,0,0,0,1
236,0,3,2,0,0,0,0,0,0,0
33,2,2,2,0,0,0,0,0,0,1
37,1,3,2,0,0,0,0,0,0,2
2,0,1,1,0,0,0,2,0,0,0
53,2,4,1,0,0,0,0,0,0,1
136,1,1,3,0,0,0,0,1,0,2
50,0,3,2,0,0,0,0,0,0,0
148,1,3,3,0,0,0,0,2,0,0
93,0,4,2,0,0,0,0,0,0,1
122,1,3,2,0,0,0,0,0,0,2
241,2,5,2,0,0,0,0,0,0,1
192,2,5,2,0,0,0,0,0,0,0
100,1,3,2,0,0,0,0,0,0,1
71,1,0,3,0,0,0,0,0,0,0
99,0,3,2,0,0,0,0,0,0,1
14,0,4,2,0,0,0,0,0,0,0
53,2,1,3,0,0,0,0,0,0,0
59,1,2,2,0,0,0,0,0,0,0
208,2,2,2,0,0,0,0,0,0,2
45,1,2,3,0,0,0,0,1,0,1
226,2,5,2,1,0,0,0,0,0,0
133,2,5,1,0,0,0,0,0,0,1
10,1,2,1,0,0,0,0,1,0,0
177,1,3,3,0,0,0,0,0,0,2
11,1,2,2,0,0,0,0,1,0,1
126,2,5,2,0,0,0,0,0,0,1
162,0,4,2,0,0,0,0,0,0,0
252,2,5,2,0,0,0,0,0,0,0
313,2,5,1,0,0,0,0,0,0,0
111,1,2,2,0,0,0,0,0,0,1
